source,target,route_id,time
MULICKA-29137,Gorlicka-29123,121,1
Gorlicka-29123,Szewczenki-29321,121,1
Szewczenki-29321,Inflancka-29320,121,1
Inflancka-29320,Kowieńska-29318,121,1
Kowieńska-29318,Żmudzka-29316,121,1
Żmudzka-29316,Żmudzka-29927,121,1
Żmudzka-29927,Kiełczowska (Cmentarz)-29926,121,3
Kiełczowska (Cmentarz)-29926,Żmudzka-29928,121,1
Żmudzka-29928,Żmudzka-29315,121,1
Żmudzka-29315,Kowieńska-29317,121,1
Kowieńska-29317,Inflancka-29319,121,1
Inflancka-29319,LITEWSKA-29328,121,1
LITEWSKA-29328,Szewczenki-29322,121,1
Szewczenki-29322,Gorlicka-29124,121,1
Gorlicka-29124,MULICKA-29100,121,1
MULICKA-29100,Psie Pole (Rondo Lotników Polskich)-29128,121,1
Psie Pole (Rondo Lotników Polskich)-29128,Psie Pole-29104,121,1
Psie Pole-29104,Zielna-29102,121,1
Zielna-29102,C.H. Korona-24110,121,2
C.H. Korona-24110,C.H. Korona-24108,121,1
C.H. Korona-24108,Brücknera-24134,121,2
Brücknera-24134,Kwidzyńska-24132,121,2
Kwidzyńska-24132,Zacisze-24306,121,1
Zacisze-24306,Śniadeckich-24304,121,1
Śniadeckich-24304,Kochanowskiego-124202,121,3
Kochanowskiego-124202,PL. GRUNWALDZKI-120820,121,2
DWORZEC AUTOBUSOWY-21121,EPI-11320,122,2
EPI-11320,Gwiaździsta-11319,122,2
Gwiaździsta-11319,Piłsudskiego-10376,122,1
Piłsudskiego-10376,pl. Orląt Lwowskich-10372,122,2
pl. Orląt Lwowskich-10372,PL. JANA PAWŁA II-10501,122,4
PL. JANA PAWŁA II-10501,Inowrocławska-10511,122,2
Inowrocławska-10511,Szczepin-10513,122,2
Szczepin-10513,LITOMSKA (ZUS)-10527,122,1
LITOMSKA (ZUS)-10527,Poznańska-110423,122,2
Poznańska-110423,DŁUGA (Politechnika)-10517,122,1
DŁUGA (Politechnika)-10517,POPOWICE (Stacja kolejowa)-10519,122,1
POPOWICE (Stacja kolejowa)-10519,Popowice-12311,122,2
Popowice-12311,Rysia-32313,122,1
Rysia-32313,Kwiska-12303,122,4
Kwiska-12303,Na Ostatnim Groszu-12511,122,3
Na Ostatnim Groszu-12511,Orlińskiego-12513,122,1
Orlińskiego-12513,Drzewieckiego-12515,122,1
Drzewieckiego-12515,Hynka-12517,122,1
Hynka-12517,Bystrzycka-12541,122,2
Bystrzycka-12541,KUŹNIKI (Stacja kolejowa)-12519,122,1
KUŹNIKI (Stacja kolejowa)-12519,KUŹNIKI-12906,122,2
KUŹNIKI-12906,Hermanowska-12902,122,1
Hermanowska-12902,Chociebuska-12124,122,3
Chociebuska-12124,Nowy Dwór-12121,122,1
Nowy Dwór-12121,Rogowska-12111,122,2
Rogowska-12111,ROD Tysiąclecia-12131,122,1
ROD Tysiąclecia-12131,Zemska-12133,122,2
Zemska-12133,NOWY DWÓR (pętla)-12142,122,3
NOWY DWÓR (pętla)-12142,Zemska-12134,122,2
Zemska-12134,ROD Tysiąclecia-12132,122,1
ROD Tysiąclecia-12132,Rogowska-12112,122,2
Rogowska-12112,Nowy Dwór-12122,122,2
Nowy Dwór-12122,Chociebuska-12123,122,2
Chociebuska-12123,Hermanowska-12901,122,2
Hermanowska-12901,KUŹNIKI-12905,122,1
KUŹNIKI-12905,KUŹNIKI (Stacja kolejowa)-12520,122,2
KUŹNIKI (Stacja kolejowa)-12520,Bystrzycka-12542,122,1
Bystrzycka-12542,Hynka-12518,122,1
Hynka-12518,Drzewieckiego-12516,122,1
Drzewieckiego-12516,Orlińskiego-12514,122,1
Orlińskiego-12514,Na Ostatnim Groszu-12512,122,2
Na Ostatnim Groszu-12512,Kwiska-12318,122,3
Kwiska-12318,Wejherowska-12316,122,2
Wejherowska-12316,Rysia-12314,122,1
Rysia-12314,Popowice-12312,122,1
Popowice-12312,POPOWICE (Stacja kolejowa)-10520,122,1
POPOWICE (Stacja kolejowa)-10520,DŁUGA (Politechnika)-10518,122,1
DŁUGA (Politechnika)-10518,Poznańska-10516,122,1
Poznańska-10516,Szczepin-10514,122,2
Szczepin-10514,Inowrocławska-10512,122,1
Inowrocławska-10512,PL. SOLIDARNOŚCI-10538,122,2
PL. SOLIDARNOŚCI-10538,PL. JANA PAWŁA II-10502,122,2
PL. JANA PAWŁA II-10502,pl. Orląt Lwowskich-110274,122,2
pl. Orląt Lwowskich-110274,pl. Legionów-10373,122,2
pl. Legionów-10373,Piłsudskiego-10375,122,2
Piłsudskiego-10375,EPI-11322,122,3
EPI-11322,DWORZEC AUTOBUSOWY-20352,122,1
LEŚNICA-18384,RUBCZAKA (Stacja kolejowa)-18389,123,2
RUBCZAKA (Stacja kolejowa)-18389,Rubczaka-18391,123,1
Rubczaka-18391,Średzka-18312,123,1
Średzka-18312,Wolska-18371,123,2
Wolska-18371,Polkowicka-18373,123,2
Polkowicka-18373,Hartmana-18376,123,1
Hartmana-18376,Marszowicka-18736,123,3
Marszowicka-18736,Bojanowska-18734,123,1
Bojanowska-18734,Małomicka-18731,123,1
Małomicka-18731,Marszowice-18732,123,1
Marszowice-18732,Główna-18706,123,2
Główna-18706,Wełniana-18704,123,2
Wełniana-18704,Chwałkowska-18702,123,1
Chwałkowska-18702,Jędrzejowska-18512,123,1
Jędrzejowska-18512,Brodzka-18518,123,1
Brodzka-18518,Królewiecka (Staw)-18546,123,1
Królewiecka (Staw)-18546,Suwalska-18534,123,1
Suwalska-18534,Królewiecka (Park)-18528,123,1
Królewiecka (Park)-18528,Warmińska-18520,123,1
Warmińska-18520,Królewiecka-18532,123,2
Królewiecka-18532,STADION WROCŁAW (Królewiecka)-18502,123,1
STADION WROCŁAW (Królewiecka)-18502,Dworska-18536,123,1
Dworska-18536,Górnicza-12708,123,2
Górnicza-12708,Rękodzielnicza-12510,123,1
Rękodzielnicza-12510,Metalowców-12526,123,1
Metalowców-12503,Metalowców-12525,123,1
Metalowców-12525,Rękodzielnicza-12509,123,1
Rękodzielnicza-12509,Górnicza-12707,123,2
Górnicza-12707,Dworska-18537,123,1
Dworska-18537,STADION WROCŁAW (Królewiecka)-18501,123,2
STADION WROCŁAW (Królewiecka)-18501,Królewiecka-18531,123,1
Królewiecka-18531,Warmińska-18519,123,1
Warmińska-18519,Królewiecka (Park)-18529,123,1
Królewiecka (Park)-18529,Suwalska-18535,123,1
Suwalska-18535,Brodzka-18521,123,1
Brodzka-18521,Jędrzejowska-18511,123,1
Jędrzejowska-18511,Chwałkowska-18701,123,1
Chwałkowska-18701,Wełniana-18703,123,1
Wełniana-18703,Główna-18705,123,2
Główna-18705,Marszowice-18721,123,2
Marszowice-18721,Małomicka-18730,123,1
Małomicka-18730,Bojanowska-18733,123,1
Bojanowska-18733,Marszowicka-18735,123,1
Marszowicka-18735,Hartmana-18375,123,1
Hartmana-18375,Polkowicka-18374,123,1
Polkowicka-18374,Wolska-18372,123,2
Wolska-18372,Średzka-18311,123,2
Średzka-18311,Rubczaka-18392,123,1
Rubczaka-18392,RUBCZAKA (Stacja kolejowa)-18390,123,1
RUBCZAKA (Stacja kolejowa)-18390,LEŚNICA-18384,123,1
KSIĘŻE WIELKIE-25134,Brochowska-25132,124,1
Brochowska-25132,Sosnowiecka-25122,124,1
Sosnowiecka-25122,Zagłębiowska-25116,124,1
Zagłębiowska-25116,KSIĘŻE MAŁE-25114,124,2
KSIĘŻE MAŁE-25114,Karwińska-25111,124,3
Karwińska-25111,Gazowa-21156,124,2
Gazowa-21156,TARNOGAJ-21154,124,1
TARNOGAJ-21154,Klimasa-21150,124,1
Klimasa-21150,Transbud-21148,124,2
Transbud-21148,Bardzka-121014,124,2
Bardzka-121014,Kamienna-21144,124,1
Kamienna-21144,Wapienna-21164,124,1
Wapienna-21164,Borowska-21142,124,1
Borowska-21142,Uniwersytet Ekonomiczny-11341,124,4
Uniwersytet Ekonomiczny-11341,Drukarska-11343,124,2
Drukarska-11343,Rondo-11345,124,3
Rondo-11345,Krucza-11511,124,3
Krucza-11511,Grochowa-11513,124,2
Grochowa-11513,Stalowa-111403,124,3
Stalowa-111403,pl. Srebrny-111405,124,1
pl. Srebrny-111405,Bzowa (Centrum Zajezdnia)-11701,124,1
Bzowa (Centrum Zajezdnia)-11701,Hutmen-11703,124,1
Hutmen-11703,FAT-11707,124,3
FAT-11707,ROD Oświata-12158,124,2
ROD Oświata-12158,Wrocławski Park Technologiczny-12150,124,1
Wrocławski Park Technologiczny-12150,Szkocka-12156,124,2
Szkocka-12156,Nowodworska-32107,124,4
Nowodworska-32107,Nowy Dwór-32109,124,2
Nowy Dwór-32109,Rogowska-12111,124,2
Rogowska-12111,ROD Tysiąclecia-12131,124,1
ROD Tysiąclecia-12131,Zemska-12133,124,3
Zemska-12133,NOWY DWÓR (pętla)-12138,124,3
NOWY DWÓR (pętla)-12138,Zemska-12134,124,2
Zemska-12134,ROD Tysiąclecia-12132,124,1
ROD Tysiąclecia-12132,Rogowska-12112,124,2
Rogowska-12112,Nowy Dwór-32110,124,2
Nowy Dwór-32110,Nowodworska-32108,124,1
Nowodworska-32108,Szkocka-12149,124,2
Szkocka-12149,Wrocławski Park Technologiczny-12153,124,1
Wrocławski Park Technologiczny-12153,ROD Oświata-12157,124,1
ROD Oświata-12157,FAT-11706,124,5
FAT-11706,Hutmen-11704,124,1
Hutmen-11704,Bzowa (Centrum Zajezdnia)-11702,124,2
Bzowa (Centrum Zajezdnia)-11702,pl. Srebrny-111406,124,1
pl. Srebrny-111406,Stalowa-11504,124,2
Stalowa-11504,Grochowa-11514,124,1
Grochowa-11514,Krucza-11512,124,1
Krucza-11512,Rondo-11346,124,4
Rondo-11346,Drukarska-11344,124,3
Drukarska-11344,Uniwersytet Ekonomiczny-11342,124,2
Uniwersytet Ekonomiczny-11342,Borowska-21141,124,3
Borowska-21141,Wapienna-21163,124,1
Wapienna-21163,Widna-21143,124,1
Widna-21143,Kamienna-21125,124,1
Kamienna-21125,Bardzka-21145,124,3
Bardzka-21145,Nyska-21157,124,1
Nyska-21157,Transbud-21147,124,1
Transbud-21147,Klimasa-21149,124,2
Klimasa-21149,TARNOGAJ-21151,124,1
TARNOGAJ-21151,Gazowa-21155,124,1
Gazowa-21155,Karwińska-25109,124,3
Karwińska-25109,KSIĘŻE MAŁE-25113,124,2
KSIĘŻE MAŁE-25113,Zagłębiowska-25115,124,1
Zagłębiowska-25115,Sosnowiecka-25121,124,1
Sosnowiecka-25121,KSIĘŻE WIELKIE-25134,124,3
TYNIECKA (pętla)-17128,Jordanowska-17131,125,2
Jordanowska-17131,Wiejska-17104,125,2
Wiejska-17104,Solskiego-17102,125,1
Solskiego-17102,OPORÓW-11730,125,1
OPORÓW-11730,GRABISZYŃSKA (Cmentarz)-11720,125,3
GRABISZYŃSKA (Cmentarz)-11720,Fiołkowa-11728,125,1
Fiołkowa-11728,FAT-11726,125,2
FAT-11726,Aleja Pracy-11724,125,2
Aleja Pracy-11724,Inżynierska-11722,125,2
Inżynierska-11722,Kolbuszowska (Stadion)-11526,125,1
Kolbuszowska (Stadion)-11526,Krucza (Mielecka)-11524,125,1
Krucza (Mielecka)-11524,Krucza-11522,125,2
Krucza-11522,Pl. Hirszfelda-11336,125,3
Pl. Hirszfelda-11336,Komandorska-11334,125,3
Komandorska-11334,Arena-11330,125,2
Arena-11330,EPI-11332,125,1
EPI-11332,DWORZEC AUTOBUSOWY-21120,125,3
DWORZEC AUTOBUSOWY-21120,Hubska (Dawida)-121031,125,2
Hubska (Dawida)-121031,Prudnicka-121009,125,2
Prudnicka-121009,Kamienna-21125,125,2
Kamienna-21125,Bardzka-21145,125,3
Bardzka-21145,Nyska-21157,125,1
Nyska-21157,Transbud-21147,125,1
Transbud-21147,Klimasa-21149,125,2
Klimasa-21149,TARNOGAJ-21151,125,1
TARNOGAJ-21151,Gazowa-21155,125,1
Gazowa-21155,Wiaduktowa-25301,125,1
Wiaduktowa-25301,Topolowa-25303,125,1
Topolowa-25303,BROCHÓW (Stacja kolejowa)-25305,125,2
BROCHÓW (Stacja kolejowa)-25305,Chińska-25307,125,1
Chińska-25307,BROCHÓW-25309,125,1
BROCHÓW-25309,Chińska-25316,125,1
Chińska-25316,BROCHÓW (Stacja kolejowa)-25306,125,2
BROCHÓW (Stacja kolejowa)-25306,Topolowa-25304,125,2
Topolowa-25304,Wiaduktowa-25302,125,1
Wiaduktowa-25302,Gazowa-21156,125,1
Gazowa-21156,TARNOGAJ-21152,125,1
TARNOGAJ-21152,Klimasa-21150,125,1
Klimasa-21150,Transbud-21148,125,2
Transbud-21148,Bardzka-121014,125,2
Bardzka-121014,Kamienna-121012,125,2
Kamienna-121012,Prudnicka-121010,125,1
Prudnicka-121010,Hubska (Dawida)-121032,125,1
Hubska (Dawida)-121032,DWORZEC AUTOBUSOWY-21121,125,3
DWORZEC AUTOBUSOWY-21121,DWORZEC AUTOBUSOWY-11321,125,2
DWORZEC AUTOBUSOWY-11321,Sanocka-11369,125,2
Sanocka-11369,Komandorska-11333,125,2
Komandorska-11333,Pl. Hirszfelda-11335,125,4
Pl. Hirszfelda-11335,Krucza-11521,125,2
Krucza-11521,Krucza (Mielecka)-11523,125,1
Krucza (Mielecka)-11523,Kolbuszowska (Stadion)-11525,125,1
Kolbuszowska (Stadion)-11525,Inżynierska-11721,125,1
Inżynierska-11721,Aleja Pracy-11723,125,3
Aleja Pracy-11723,FAT-11712,125,5
FAT-11712,GRABISZYŃSKA (Cmentarz)-11719,125,2
GRABISZYŃSKA (Cmentarz)-11719,GRABISZYŃSKA (Cmentarz II)-11731,125,1
GRABISZYŃSKA (Cmentarz II)-11731,OPORÓW-11729,125,1
OPORÓW-11729,Solskiego-17101,125,1
Solskiego-17101,Wiejska-17103,125,1
Wiejska-17103,Jordanowska-17123,125,2
Jordanowska-17123,Tyniecka-17129,125,2
Tyniecka-17129,Kwiatkowskiego (Rondo)-17130,125,1
KOZANÓW-12720,Dzielna-12716,126,1
Dzielna-12716,Wiślańska-12714,126,1
Wiślańska-12714,Kolista-12712,126,2
Kolista-12712,DH Astra-12321,126,4
DH Astra-12321,Park Zachodni-12501,126,1
Park Zachodni-12501,Szybowcowa-12537,126,2
Szybowcowa-12537,Bulwar Dedala-12539,126,1
Bulwar Dedala-12539,Bystrzycka-12541,126,1
Bystrzycka-12541,KUŹNIKI (Stacja kolejowa)-12519,126,1
KUŹNIKI (Stacja kolejowa)-12519,KUŹNIKI-12906,126,2
KUŹNIKI-12906,Hermanowska-12902,126,1
Hermanowska-12902,Chociebuska-12124,126,3
Chociebuska-12124,Nowy Dwór-12121,126,1
Nowy Dwór-12121,Nowodworska-32108,126,2
Nowodworska-32108,Szkocka-12149,126,2
Szkocka-12149,Wrocławski Park Technologiczny-12153,126,1
Wrocławski Park Technologiczny-12153,ROD Oświata-12157,126,1
ROD Oświata-12157,FAT-11706,126,5
FAT-11706,Hutmen-11704,126,1
Hutmen-11704,Bzowa (Centrum Zajezdnia)-11702,126,2
Bzowa (Centrum Zajezdnia)-11702,pl. Srebrny-111406,126,1
pl. Srebrny-111406,Stalowa-111404,126,1
Stalowa-111404,Pereca-111402,126,1
Pereca-111402,Grabiszyńska-10385,126,2
Grabiszyńska-10385,Zaporoska-11541,126,2
Zaporoska-11541,Rondo-11346,126,2
Rondo-11346,Hallera-11303,126,3
Hallera-11303,Racławicka (szkoła)-11545,126,2
Racławicka (szkoła)-11545,Modlińska-11543,126,2
Modlińska-11543,Wawrzyniaka-16518,126,2
Wawrzyniaka-16518,Chłodna-16516,126,1
Chłodna-16516,Sowia-16514,126,1
Sowia-16514,KRZYKI-11314,126,2
KRZYKI-11314,PARK POŁUDNIOWY-11367,126,2
PARK POŁUDNIOWY-11367,Wyścigowa-16521,126,2
Wyścigowa-16521,Wojszycka-16524,126,1
Wojszycka-16524,Wyścigowa-16522,126,1
Wyścigowa-16522,PARK POŁUDNIOWY-11368,126,2
PARK POŁUDNIOWY-11368,KRZYKI-11307,126,2
KRZYKI-11307,Sowia-16513,126,1
Sowia-16513,Chłodna-16515,126,1
Chłodna-16515,Wawrzyniaka-16517,126,1
Wawrzyniaka-16517,Modlińska-11544,126,1
Modlińska-11544,Gajowicka (szkoła)-11546,126,2
Gajowicka (szkoła)-11546,Gajowicka-11540,126,2
Gajowicka-11540,Hallera-11304,126,3
Hallera-11304,Rondo-11345,126,3
Rondo-11345,Zaporoska-11542,126,3
Zaporoska-11542,Grabiszyńska-10386,126,1
Grabiszyńska-10386,Pereca-111401,126,3
Pereca-111401,Stalowa-111403,126,2
Stalowa-111403,pl. Srebrny-111405,126,1
pl. Srebrny-111405,Bzowa (Centrum Zajezdnia)-11701,126,1
Bzowa (Centrum Zajezdnia)-11701,Hutmen-11703,126,1
Hutmen-11703,FAT-11707,126,3
FAT-11707,ROD Oświata-12158,126,2
ROD Oświata-12158,Wrocławski Park Technologiczny-12150,126,1
Wrocławski Park Technologiczny-12150,Szkocka-12156,126,2
Szkocka-12156,Nowodworska-32107,126,4
Nowodworska-32107,Nowy Dwór-32109,126,2
Nowy Dwór-32109,Chociebuska-12123,126,2
Chociebuska-12123,Hermanowska-12901,126,2
Hermanowska-12901,KUŹNIKI-12905,126,1
KUŹNIKI-12905,KUŹNIKI (Stacja kolejowa)-12520,126,2
KUŹNIKI (Stacja kolejowa)-12520,Bystrzycka-12544,126,1
Bystrzycka-12544,Bulwar Dedala-12538,126,1
Bulwar Dedala-12538,Szybowcowa-12540,126,2
Szybowcowa-12540,Bajana-12508,126,2
Bajana-12508,Park Zachodni-12502,126,2
Park Zachodni-12502,DH Astra-12322,126,1
DH Astra-12322,Kwiska-12318,126,1
Kwiska-12318,Wejherowska-12315,126,2
Wejherowska-12315,Wiślańska-12713,126,2
Wiślańska-12713,KOZANÓW-12720,126,2
Kozia-18527,Północna-18508,127,1
Północna-18508,Maślicka (Staw)-18548,127,1
Maślicka (Staw)-18548,Maślice Małe (Brodnicka)-18506,127,1
Maślice Małe (Brodnicka)-18506,Rędzińska (Cmentarz)-18504,127,1
Rędzińska (Cmentarz)-18504,Maślicka (Osiedle)-18516,127,1
Maślicka (Osiedle)-18516,STADION WROCŁAW (Królewiecka)-18502,127,1
STADION WROCŁAW (Królewiecka)-18502,Dworska-18536,127,1
Dworska-18536,Górnicza-12708,127,2
Górnicza-12708,KOZANÓW-12718,127,2
KOZANÓW-12718,Dzielna-12716,127,1
Dzielna-12716,Wiślańska-12714,127,1
Wiślańska-12714,Kolista-12712,127,2
Kolista-12712,Kwiska-12318,127,5
Kwiska-12318,Wejherowska-12316,127,2
Wejherowska-12316,Rysia-12314,127,1
Rysia-12314,Popowice-12312,127,1
Popowice-12312,POPOWICE (Stacja kolejowa)-10520,127,1
POPOWICE (Stacja kolejowa)-10520,DŁUGA (Politechnika)-10518,127,1
DŁUGA (Politechnika)-10518,Poznańska-10516,127,1
Poznańska-10516,Szczepin-10514,127,2
Szczepin-10514,Inowrocławska-10512,127,1
Inowrocławska-10512,PL. SOLIDARNOŚCI-10538,127,2
PL. SOLIDARNOŚCI-10538,PL. JANA PAWŁA II-10502,127,2
PL. JANA PAWŁA II-10502,pl. Orląt Lwowskich-10381,127,3
pl. Orląt Lwowskich-10381,Tęczowa-10383,127,1
Tęczowa-10383,Grabiszyńska-10385,127,4
Grabiszyńska-10385,Zaporoska-11531,127,3
Zaporoska-11531,Krucza-11535,127,1
Krucza-11535,Gajowicka-11537,127,2
Gajowicka-11537,Hallera-11351,127,4
Hallera-11351,Sudecka-11361,127,1
Sudecka-11361,Wiśniowa-11373,127,2
Wiśniowa-11373,Jaworowa-11375,127,1
Jaworowa-11375,Weigla (Szpital)-11363,127,1
Weigla (Szpital)-11363,Pułtuska-11377,127,1
Pułtuska-11377,Wyścigowa-16521,127,3
Wyścigowa-16521,Malinowa-26325,127,1
Malinowa-26325,Ożynowa-26327,127,1
Ożynowa-26327,rondo Św. Ojca Pio-26338,127,2
rondo Św. Ojca Pio-26338,ZWYCIĘSKA-26339,127,2
ZWYCIĘSKA-26339,rondo Św. Ojca Pio-26340,127,2
rondo Św. Ojca Pio-26340,Ożynowa-26328,127,1
Ożynowa-26328,Malinowa-26326,127,1
Malinowa-26326,Wyścigowa-16522,127,2
Wyścigowa-16522,Pułtuska-11378,127,1
Pułtuska-11378,Weigla (Szpital)-11364,127,1
Weigla (Szpital)-11364,Jaworowa-11376,127,1
Jaworowa-11376,Wiśniowa-11362,127,2
Wiśniowa-11362,Sudecka-11354,127,1
Sudecka-11354,Hallera-11352,127,3
Hallera-11352,Gajowicka-11538,127,2
Gajowicka-11538,Krucza-11536,127,1
Krucza-11536,Żelazna-11530,127,2
Żelazna-11530,Zaporoska-11542,127,2
Zaporoska-11542,Grabiszyńska-10386,127,1
Grabiszyńska-10386,Tęczowa-10384,127,2
Tęczowa-10384,pl. Orląt Lwowskich-10531,127,3
pl. Orląt Lwowskich-10531,PL. JANA PAWŁA II-10501,127,3
PL. JANA PAWŁA II-10501,Inowrocławska-10511,127,2
Inowrocławska-10511,Szczepin-10513,127,2
Szczepin-10513,LITOMSKA (ZUS)-10527,127,1
LITOMSKA (ZUS)-10527,Poznańska-110423,127,2
Poznańska-110423,DŁUGA (Politechnika)-10517,127,1
DŁUGA (Politechnika)-10517,POPOWICE (Stacja kolejowa)-10519,127,1
POPOWICE (Stacja kolejowa)-10519,Popowice-12311,127,2
Popowice-12311,Rysia-12313,127,1
Rysia-12313,Wejherowska-12315,127,1
Wejherowska-12315,Kolista-12711,127,3
Kolista-12711,Wiślańska-12713,127,2
Wiślańska-12713,Dzielna-12715,127,1
Dzielna-12715,KOZANÓW-12717,127,1
KOZANÓW-12717,Modra-12705,127,1
Modra-12705,Górnicza-12707,127,2
Górnicza-12707,Dworska-18537,127,1
Dworska-18537,STADION WROCŁAW (Królewiecka)-18526,127,1
STADION WROCŁAW (Królewiecka)-18526,Maślicka (Osiedle)-18515,127,1
Maślicka (Osiedle)-18515,Rędzińska (Cmentarz)-18503,127,1
Rędzińska (Cmentarz)-18503,Maślice Małe (Brodnicka)-18505,127,3
Maślice Małe (Brodnicka)-18505,Śliwowa-18517,127,1
Śliwowa-18517,Maślicka (Staw)-18547,127,2
Maślicka (Staw)-18547,Kozia-18527,127,1
ZAKRZÓW-29507,Przedwiośnie (Stacja kolejowa)-29506,128,1
Przedwiośnie (Stacja kolejowa)-29506,Wallenroda-29504,128,1
Wallenroda-29504,Zakrzowska-29502,128,1
Zakrzowska-29502,Psie Pole (Rondo Lotników Polskich)-29128,128,2
Psie Pole (Rondo Lotników Polskich)-29128,Psie Pole-29104,128,1
Psie Pole-29104,Zielna-29102,128,1
Zielna-29102,C.H. Korona-24110,128,2
C.H. Korona-24110,C.H. Korona-24108,128,1
C.H. Korona-24108,Brücknera-24106,128,2
Brücknera-24106,Grudziądzka-24104,128,1
Grudziądzka-24104,Kromera (Czajkowskiego)-24146,128,2
Kromera (Czajkowskiego)-24146,KROMERA-24102,128,2
KROMERA-24102,Mosty Warszawskie-20724,128,2
Mosty Warszawskie-20724,Wyszyńskiego-20722,128,2
Wyszyńskiego-20722,Ogród Botaniczny-20900,128,2
Ogród Botaniczny-20900,Świętokrzyska-20904,128,1
Świętokrzyska-20904,pl. Bema-20906,128,2
pl. Bema-20906,Dubois-10716,128,4
Dubois-10716,Pomorska-110654,128,2
Pomorska-110654,Dmowskiego-10523,128,2
Dmowskiego-10523,Długa-10525,128,2
Długa-10525,Poznańska-110423,128,1
Poznańska-110423,DŁUGA (Politechnika)-10517,128,1
DŁUGA (Politechnika)-10517,POPOWICE (Stacja kolejowa)-10519,128,1
POPOWICE (Stacja kolejowa)-10519,Popowice-12311,128,2
Popowice-12311,Rysia-32313,128,1
Rysia-32313,Kwiska-12303,128,4
Kwiska-12303,Na Ostatnim Groszu-12511,128,3
Na Ostatnim Groszu-12511,Orlińskiego-12513,128,1
Orlińskiego-12513,Drzewieckiego-12515,128,1
Drzewieckiego-12515,Hynka-12517,128,1
Hynka-12517,Bystrzycka-12541,128,2
Bystrzycka-12541,KUŹNIKI (Stacja kolejowa)-12519,128,1
KUŹNIKI (Stacja kolejowa)-12519,METALOWCÓW (Ośrodek sportu)-12523,128,1
METALOWCÓW (Ośrodek sportu)-12523,Metalowców-12527,128,2
Metalowców-12527,PILCZYCE-12505,128,3
PILCZYCE-12505,PILCZYCE-12531,128,1
PILCZYCE-12531,PILCZYCE-12506,128,2
PILCZYCE-12506,Metalowców-12528,128,2
Metalowców-12528,METALOWCÓW (Ośrodek sportu)-12524,128,1
METALOWCÓW (Ośrodek sportu)-12524,KUŹNIKI (Stacja kolejowa)-12520,128,1
KUŹNIKI (Stacja kolejowa)-12520,Bystrzycka-12542,128,1
Bystrzycka-12542,Hynka-12518,128,1
Hynka-12518,Drzewieckiego-12516,128,1
Drzewieckiego-12516,Orlińskiego-12514,128,1
Orlińskiego-12514,Na Ostatnim Groszu-12512,128,2
Na Ostatnim Groszu-12512,Kwiska-12318,128,3
Kwiska-12318,Wejherowska-12316,128,2
Wejherowska-12316,Rysia-12314,128,1
Rysia-12314,Popowice-12312,128,1
Popowice-12312,POPOWICE (Stacja kolejowa)-10520,128,1
POPOWICE (Stacja kolejowa)-10520,DŁUGA (Politechnika)-10518,128,1
DŁUGA (Politechnika)-10518,Poznańska-110424,128,1
Poznańska-110424,Długa-10524,128,1
Długa-10524,Dmowskiego-10555,128,4
Dmowskiego-10555,Pomorska-110655,128,2
Pomorska-110655,Dubois-20711,128,2
Dubois-20711,pl. Bema-20905,128,3
pl. Bema-20905,Ogród Botaniczny-20903,128,3
Ogród Botaniczny-20903,Wyszyńskiego-20721,128,2
Wyszyńskiego-20721,Damrota-20723,128,1
Damrota-20723,KROMERA-24101,128,3
KROMERA-24101,Kromera (Czajkowskiego)-24145,128,2
Kromera (Czajkowskiego)-24145,Grudziądzka-24103,128,1
Grudziądzka-24103,Brücknera-24105,128,2
Brücknera-24105,C.H. Korona-24107,128,2
C.H. Korona-24107,Zielna-29101,128,2
Zielna-29101,Psie Pole-29103,128,1
Psie Pole-29103,Psie Pole (Rondo Lotników Polskich)-29129,128,2
Psie Pole (Rondo Lotników Polskich)-29129,Zakrzowska-29501,128,1
Zakrzowska-29501,Kopańskiego-29539,128,1
Kopańskiego-29539,Wallenroda-29503,128,1
Wallenroda-29503,Przedwiośnie (Stacja kolejowa)-29505,128,3
Przedwiośnie (Stacja kolejowa)-29505,ZAKRZÓW-29509,128,2
POŚWIĘCKA (Ośrodek zdrowia)-23541,Poświęcka-23542,129,1
Poświęcka-23542,Żmigrodzka (Obwodnica)-23524,129,2
Żmigrodzka (Obwodnica)-23524,POŚWIĘTNE-23522,129,1
POŚWIĘTNE-23522,Wołowska-23128,129,1
Wołowska-23128,Kępińska-23126,129,1
Kępińska-23126,Kamieńskiego-23124,129,2
